,Dependent_count,Months_on_book (Length of relationship with bansk[months]),Total_Relationship_Count (How many products with customer) ,Months_Inactive_12_mon (Card not used),Contacts_Count_12_mon (Number of contacts in 12 months),Credit_Limit,Total_Revolving_Bal (Balance unpaid at month end),Total_Amt_Chng_Q4_Q1(Ratio Q4/Q1),Total_Trans_Ct (Transaction Count 12 months),Total_Ct_Chng_Q4_Q1 (Change in the transaction amount Q4/Q1),Avg_Utilization_Ratio (Credit usage/Total Credit available),Gender_code,Education_Level_code,Marital_Status_code,Income_Category_code,Card_Category_code
7176,4,29,5,4,2,3600.0,746,0.824,61,0.694,0.207,1,3,3,1,0
7177,4,29,3,2,1,4595.0,1781,0.708,68,0.545,0.388,0,3,2,1,0
7178,0,39,4,4,3,2795.0,1832,0.839,67,0.861,0.655,1,5,0,3,0
7179,2,39,6,1,3,1768.0,0,0.788,90,0.837,0.0,0,5,2,4,0
7180,2,45,4,2,3,1780.0,893,0.609,73,0.587,0.502,0,5,2,4,0
7181,3,39,5,4,3,2987.0,1764,0.686,72,0.6,0.591,0,2,0,4,0
7182,4,24,6,3,2,2717.0,1720,0.869,71,0.614,0.633,0,5,2,5,0
7183,4,36,3,3,1,2887.0,0,0.581,82,1.158,0.0,0,5,1,5,0
7184,2,32,6,1,3,1438.3,0,0.707,89,0.816,0.0,0,2,1,4,0
7185,3,40,6,1,1,10879.0,860,0.974,69,0.725,0.079,1,6,1,3,0
7186,1,28,5,3,3,1809.0,1181,0.656,83,0.596,0.653,0,2,2,4,0
7187,2,28,6,2,2,1628.0,0,0.876,41,0.64,0.0,0,6,1,1,0
7188,3,36,3,4,0,1438.3,0,0.678,71,0.821,0.0,0,6,2,4,0
7189,4,36,3,3,3,1586.0,0,0.497,41,0.414,0.0,0,4,1,4,0
7190,5,36,5,3,2,2311.0,1320,0.658,71,0.69,0.571,0,5,1,1,0
7191,3,43,5,3,2,2109.0,1205,0.514,60,0.935,0.571,0,2,1,4,0
7192,4,40,5,4,3,1562.0,1057,0.807,78,0.696,0.677,0,5,0,4,0
7193,4,33,5,3,6,1438.3,0,0.676,48,0.5,0.0,0,1,3,5,0
7194,4,35,6,2,1,2981.0,757,0.764,76,0.81,0.254,1,2,1,3,0
7195,2,31,3,1,3,5295.0,723,0.793,90,0.579,0.137,1,0,0,3,0
7196,4,37,2,3,2,4708.0,920,0.544,50,1.273,0.195,0,2,2,1,0
7197,2,50,3,1,3,2210.0,1002,0.938,86,0.654,0.453,1,3,1,2,0
7198,3,45,4,3,1,1972.0,0,0.761,73,0.587,0.0,0,6,1,1,0
7199,4,42,5,4,2,2384.0,1596,0.831,59,0.903,0.669,1,3,2,2,0
7200,4,36,3,3,3,2311.0,1222,0.674,89,0.745,0.529,1,0,1,4,0
7201,4,37,6,4,2,1912.0,1172,0.827,81,0.884,0.613,0,6,3,1,0
7202,2,44,6,1,3,2147.0,1402,0.612,69,0.683,0.653,0,6,2,1,0
7203,4,23,3,2,3,3214.0,0,0.435,44,0.517,0.0,0,5,1,4,0
7204,4,36,5,3,3,3006.0,879,0.759,87,0.74,0.292,0,5,1,4,0
7205,3,46,5,1,2,2735.0,1942,0.582,66,0.692,0.71,1,6,2,3,0
7206,2,36,3,2,3,3390.0,2385,0.656,73,0.698,0.704,1,0,1,0,0
7207,4,49,1,3,4,34516.0,214,0.0,22,0.0,0.006,1,3,2,3,3
7208,0,39,4,3,3,11249.0,2012,0.659,55,0.964,0.179,0,5,3,5,0
7209,1,44,6,3,1,2484.0,1495,0.922,86,0.536,0.602,0,2,2,4,0
7210,4,36,5,5,3,2932.0,1664,0.612,82,0.708,0.568,0,3,2,4,0
7211,1,36,3,4,3,2882.0,2081,0.644,103,0.661,0.722,0,6,1,4,0
7212,5,36,5,2,3,2658.0,694,0.722,92,0.769,0.261,0,4,3,4,0
7213,2,37,4,3,3,5589.0,1336,0.944,75,1.027,0.239,0,0,3,5,0
7214,1,36,3,4,2,1484.0,885,0.951,74,0.805,0.596,0,2,2,1,0
7215,3,36,5,1,1,1678.0,1162,0.722,87,0.851,0.692,0,1,2,5,0
7216,2,25,2,3,4,12373.0,0,0.71,40,0.429,0.0,0,2,0,5,0
7217,2,36,3,3,3,2846.0,1606,0.697,86,0.792,0.564,1,6,1,4,0
7218,3,34,6,3,1,1585.0,1381,0.706,40,0.379,0.871,0,3,1,1,0
7219,3,36,6,3,3,2837.0,834,0.427,69,0.408,0.294,0,6,2,4,0
7220,4,43,6,1,2,2066.0,1077,0.715,91,0.655,0.521,0,1,1,4,0
7221,1,36,4,4,3,20789.0,0,0.82,67,0.718,0.0,1,3,1,2,0
7222,1,35,5,2,2,1449.0,0,0.785,88,0.913,0.0,0,2,2,4,0
7223,1,28,5,3,6,3911.0,0,0.897,42,0.556,0.0,0,5,2,1,0
7224,0,45,5,1,1,1737.0,0,0.653,73,0.973,0.0,0,6,1,4,0
7225,3,35,3,4,3,1815.0,557,0.672,76,0.854,0.307,0,2,2,4,0
7226,2,37,1,3,3,4848.0,2517,0.651,53,0.828,0.519,0,4,2,5,0
7227,5,40,3,3,3,1592.0,925,0.804,90,0.667,0.581,0,2,0,4,0
7228,4,31,5,2,3,1768.0,1242,0.776,65,0.806,0.702,0,6,2,4,0
7229,2,37,4,3,3,8128.0,2344,0.788,80,1.051,0.288,0,2,2,5,0
7230,0,40,5,4,0,2557.0,1898,0.772,83,0.694,0.742,0,3,2,5,0
7231,3,39,5,4,3,2991.0,642,0.76,62,0.55,0.215,1,2,3,2,0
7232,2,38,3,4,3,34516.0,0,0.482,35,0.346,0.0,1,2,3,3,0
7233,2,36,5,2,3,19099.0,2517,0.628,77,0.75,0.132,1,6,1,3,0
7234,2,37,6,2,1,4559.0,1680,0.628,76,0.949,0.369,0,3,2,5,0
7235,2,54,6,3,2,22981.0,1696,0.466,66,0.571,0.074,1,3,2,3,0
7236,1,36,4,2,2,2358.0,1965,0.614,80,0.6,0.833,0,2,2,1,0
7237,4,36,6,4,1,22067.0,685,0.605,64,0.882,0.031,1,2,2,3,0
7238,3,30,3,3,2,2023.0,1331,0.624,79,0.681,0.658,0,0,2,4,0
7239,1,31,6,1,2,2222.0,0,0.769,65,0.912,0.0,0,6,2,5,0
7240,2,36,6,3,2,1438.3,788,0.741,65,0.585,0.548,1,2,2,2,0
7241,3,36,4,4,3,8958.0,0,0.483,43,0.387,0.0,1,4,2,3,0
7242,1,21,3,2,1,1937.0,733,0.826,73,0.973,0.378,0,5,2,4,0
7243,3,35,6,3,2,25219.0,1503,0.944,87,0.642,0.06,1,6,2,2,3
7244,3,36,4,1,2,1815.0,0,0.478,34,0.36,0.0,1,6,3,3,0
7245,0,48,4,2,1,3361.0,2473,0.895,69,1.029,0.736,0,2,1,1,0
7246,3,36,4,2,3,4786.0,1516,0.94,74,0.85,0.317,1,1,0,1,0
7247,4,31,3,3,2,1438.3,0,0.919,91,0.625,0.0,0,2,2,5,0
7248,1,40,5,3,2,1438.3,908,0.615,74,0.897,0.631,0,1,2,4,0
7249,1,35,5,1,3,2725.0,2444,0.959,85,0.809,0.897,0,1,2,4,0
7250,4,38,6,3,2,10039.0,1600,0.7,76,0.9,0.159,0,5,0,5,0
7251,5,37,3,1,1,2467.0,1446,0.73,81,0.62,0.586,0,5,1,5,0
7252,1,47,3,1,3,1438.3,0,0.775,68,0.789,0.0,0,2,1,4,0
7253,3,45,1,4,2,1759.0,186,0.756,35,0.522,0.106,0,2,1,4,0
7254,5,35,6,2,2,2206.0,1722,0.973,67,0.763,0.781,1,2,1,4,0
7255,1,26,6,4,4,2045.0,1707,0.577,39,0.696,0.835,0,6,1,1,0
7256,2,46,3,2,3,4170.0,641,0.815,67,0.595,0.154,0,6,2,4,0
7257,3,36,5,4,2,3300.0,2517,0.94,55,1.115,0.763,0,0,1,4,0
7258,0,18,5,3,2,5422.0,682,0.892,62,0.676,0.126,0,3,1,4,0
7259,2,36,6,2,3,2015.0,807,0.831,76,0.767,0.4,0,2,1,5,0
7260,2,34,3,3,2,2048.0,1599,0.613,88,0.872,0.781,1,6,2,2,0
7261,2,19,6,5,2,2152.0,1682,1.051,71,0.972,0.782,0,6,2,4,0
7262,4,39,1,4,2,3017.0,1868,0.722,50,0.471,0.619,0,2,3,4,0
7263,3,44,4,4,2,34516.0,1073,0.558,86,0.755,0.031,1,0,2,0,3
7264,1,36,4,3,2,1819.0,725,0.737,45,0.406,0.399,1,2,2,2,0
7265,3,29,5,1,1,2228.0,1449,0.61,83,0.694,0.65,0,5,1,4,0
7266,3,36,3,4,6,2279.0,1837,0.853,52,0.677,0.806,0,6,1,4,0
7267,4,43,4,2,2,1438.3,0,0.722,45,0.452,0.0,0,3,1,1,0
7268,2,38,4,3,3,1686.0,0,0.812,77,0.75,0.0,1,1,1,0,0
7269,5,35,5,2,3,1942.0,1488,0.816,88,0.796,0.766,0,2,2,5,0
7270,4,49,5,1,2,3858.0,0,0.67,92,0.614,0.0,1,3,2,2,0
7271,4,32,6,3,2,11651.0,1368,0.563,64,0.561,0.117,1,2,0,2,0
7272,3,38,5,4,2,9449.0,1914,0.87,93,0.722,0.203,1,5,3,1,0
7273,0,41,2,3,1,3423.0,0,0.505,45,0.406,0.0,0,2,2,4,0
7274,3,39,6,2,1,2915.0,2422,0.576,83,0.766,0.831,0,6,2,4,0
7275,3,38,4,4,1,11486.0,0,0.383,79,0.549,0.0,0,5,1,5,0
7276,4,21,1,2,1,2984.0,2517,0.574,53,0.359,0.843,0,1,1,4,0
7277,3,29,3,3,3,1653.0,0,0.517,35,0.296,0.0,0,3,2,4,0
7278,3,36,5,2,1,2723.0,1588,0.852,83,0.844,0.583,0,5,2,4,0
7279,4,31,5,2,3,1438.3,0,0.553,84,0.714,0.0,0,5,1,4,0
7280,1,36,1,3,2,1818.0,0,0.758,50,0.724,0.0,0,5,2,4,0
7281,0,36,5,2,3,4384.0,929,0.678,91,0.75,0.212,0,0,1,1,0
7282,3,36,3,3,2,1824.0,0,0.797,86,0.654,0.0,0,3,3,4,0
7283,2,45,4,1,0,5452.0,540,0.539,66,0.737,0.099,0,5,1,4,0
7284,1,39,6,3,3,9248.0,0,0.613,45,0.552,0.0,0,6,2,5,0
7285,2,50,3,2,3,17627.0,1756,0.757,74,0.721,0.1,1,3,1,0,0
7286,1,16,3,1,2,1438.3,0,0.469,70,0.628,0.0,0,5,3,4,0
7287,3,36,2,3,3,5357.0,2139,0.499,48,0.655,0.399,0,0,1,4,0
7288,4,38,4,2,1,2542.0,850,0.723,79,0.717,0.334,0,5,1,5,0
7289,1,46,4,1,3,2275.0,1219,0.639,72,0.6,0.536,0,4,2,1,0
7290,4,33,6,3,1,1706.0,0,0.601,45,0.5,0.0,0,5,0,4,0
7291,2,36,6,3,1,3591.0,2517,0.665,43,0.536,0.701,0,3,0,4,0
7292,3,29,5,1,3,19360.0,870,0.532,78,0.902,0.045,1,2,2,1,3
7293,4,44,3,3,2,1707.0,0,0.683,80,0.569,0.0,0,6,1,4,0
7294,4,43,6,3,1,3844.0,2079,0.755,56,0.806,0.541,1,6,2,4,0
7295,3,39,6,4,1,2851.0,0,0.482,64,0.829,0.0,0,3,1,1,0
7296,3,45,3,2,3,2951.0,2437,0.765,36,0.565,0.826,0,3,1,4,0
7297,1,28,6,1,1,1438.3,0,0.813,74,0.644,0.0,0,1,1,4,0
7298,1,37,6,2,3,9090.0,2517,0.661,43,0.72,0.277,1,0,2,0,0
7299,5,26,6,3,2,34516.0,797,1.133,59,1.034,0.023,1,2,1,0,0
7300,2,34,4,3,2,1837.0,875,0.58,43,0.654,0.476,1,6,1,3,0
7301,4,40,3,3,3,2300.0,1906,0.803,71,0.868,0.829,0,2,2,5,0
7302,1,36,6,1,3,2611.0,537,0.848,83,0.804,0.206,0,5,1,4,0
7303,4,27,4,3,2,22863.0,927,0.569,69,0.725,0.041,1,6,3,3,0
7304,3,46,6,3,1,2192.0,1146,0.622,85,0.735,0.523,0,6,1,1,0
7305,2,28,4,6,3,2917.0,1310,0.757,79,0.795,0.449,0,3,0,4,0
7306,3,31,3,3,2,1438.3,913,0.981,68,0.619,0.635,0,3,2,1,0
7307,3,21,4,2,2,1784.0,577,0.542,47,0.516,0.323,0,2,2,4,0
7308,4,36,5,4,1,8919.0,2231,0.562,73,1.028,0.25,0,2,2,4,0
7309,2,37,4,3,1,2164.0,0,0.688,80,0.818,0.0,0,5,2,4,0
7310,2,38,4,4,3,2792.0,1375,0.854,62,0.879,0.492,0,6,2,5,0
7311,0,49,5,3,3,1634.0,1155,0.874,83,0.766,0.707,0,0,1,4,0
7312,1,32,4,2,3,2144.0,1557,0.775,85,0.848,0.726,0,0,2,4,0
7313,2,26,4,1,2,3664.0,1449,0.712,65,0.548,0.395,1,6,2,1,0
7314,4,27,5,3,1,4788.0,1088,0.808,78,0.95,0.227,0,5,1,4,0
7315,3,23,3,3,3,2164.0,1176,0.835,71,0.868,0.543,0,0,1,4,0
7316,3,43,5,4,2,1532.0,1183,0.617,78,0.857,0.772,0,5,2,4,0
7317,2,36,1,3,5,1883.0,400,0.528,45,0.5,0.212,0,5,2,4,0
7318,3,40,4,1,3,3659.0,1356,0.715,74,0.762,0.371,0,1,2,1,0
7319,2,37,6,1,1,2946.0,2338,0.58,70,0.628,0.794,0,3,1,4,0
7320,3,36,5,1,0,2697.0,2216,0.681,75,0.786,0.822,0,5,0,4,0
7321,1,40,3,1,3,3811.0,1970,0.828,76,0.689,0.517,0,2,2,5,0
7322,2,27,5,2,3,1613.0,1085,0.659,85,0.848,0.673,0,2,1,1,0
7323,4,27,6,2,1,2043.0,0,1.019,77,0.711,0.0,0,0,1,4,0
7324,3,29,1,2,4,1684.0,644,0.723,36,0.714,0.382,1,5,1,1,0
7325,5,34,4,1,3,3127.0,2094,0.709,86,0.83,0.67,0,5,3,5,0
7326,2,43,3,4,1,7106.0,736,0.687,75,0.562,0.104,1,0,1,1,0
7327,2,35,4,3,1,2784.0,2458,0.798,81,0.8,0.883,0,5,2,1,0
7328,3,38,5,3,1,5536.0,0,0.695,82,0.822,0.0,0,3,2,1,0
7329,3,35,3,2,2,1717.0,1156,0.647,64,0.641,0.673,0,0,1,4,0
7330,3,38,3,3,2,1438.3,0,0.198,38,0.226,0.0,0,6,1,4,0
7331,5,36,1,2,3,1866.0,0,0.798,42,0.355,0.0,1,3,1,2,0
7332,3,36,3,4,1,2516.0,1268,0.751,80,0.818,0.504,1,6,2,3,0
7333,2,39,4,3,4,3076.0,0,0.734,50,0.429,0.0,0,0,0,1,0
7334,4,36,5,2,3,7514.0,0,0.514,69,0.408,0.0,1,2,2,1,0
7335,2,36,6,4,2,2804.0,1782,0.698,69,0.605,0.636,0,2,1,1,0
7336,1,52,4,1,3,1817.0,0,0.503,45,0.452,0.0,0,4,0,4,0
7337,3,28,3,3,2,2590.0,0,0.63,66,0.833,0.0,0,3,1,4,0
7338,2,29,5,3,1,4938.0,1593,0.7,82,0.783,0.323,0,0,2,1,0
7339,3,36,5,1,1,19940.0,2018,0.42,75,0.786,0.101,1,0,2,2,0
7340,0,36,3,4,1,12366.0,0,0.738,76,0.9,0.0,0,2,2,5,0
7341,3,30,6,3,3,2583.0,2235,0.508,83,0.509,0.865,1,2,2,1,0
7342,0,53,5,2,2,2616.0,801,0.719,68,0.511,0.306,0,2,2,4,0
7343,3,45,5,3,1,6053.0,577,0.85,64,1.37,0.095,0,6,2,1,0
7344,0,36,2,3,2,1708.0,0,0.443,38,0.357,0.0,0,2,1,4,0
7345,4,33,3,2,1,2393.0,1667,0.974,79,0.681,0.697,0,6,1,4,0
7346,1,46,5,4,3,3424.0,1333,0.667,61,0.694,0.389,0,2,0,4,0
7347,3,35,3,3,3,2640.0,2133,1.008,72,0.846,0.808,0,4,1,4,0
7348,0,42,6,2,2,1931.0,1409,0.887,65,0.625,0.73,0,6,2,1,0
7349,2,38,4,4,2,2123.0,995,0.626,78,0.625,0.469,1,6,2,0,0
7350,2,44,3,4,2,1606.0,0,0.763,37,0.609,0.0,0,2,1,1,0
7351,4,26,5,2,2,5633.0,1395,0.542,75,0.63,0.248,1,2,1,2,0
7352,2,45,6,2,2,1438.3,740,0.698,87,0.933,0.514,0,2,1,4,0
7353,3,32,6,2,3,2590.0,2087,0.7,73,0.78,0.806,0,3,1,4,0
7354,5,24,3,1,3,4556.0,0,0.961,82,0.64,0.0,1,6,2,2,0
7355,4,39,6,4,0,1537.0,0,0.712,75,0.786,0.0,0,3,1,5,0
7356,3,47,3,2,2,1602.0,962,0.834,97,0.764,0.6,1,3,2,2,0
7357,4,31,4,2,1,2080.0,1799,0.651,82,0.864,0.865,0,2,1,4,0
7358,2,34,6,3,1,7565.0,887,0.81,87,0.642,0.117,0,6,2,5,0
7359,2,29,5,2,3,4786.0,1553,0.61,76,0.81,0.324,1,2,0,2,0
7360,2,38,4,2,3,2375.0,1353,0.804,76,0.617,0.57,0,2,2,4,0
7361,2,37,3,2,2,8446.0,908,0.604,67,0.763,0.108,0,3,1,5,0
7362,1,36,3,4,3,1977.0,545,0.901,72,0.946,0.276,0,2,1,4,0
7363,3,30,6,2,3,13908.0,0,0.719,81,0.976,0.0,1,4,1,3,0
7364,2,42,3,3,2,19220.0,0,0.997,81,0.761,0.0,0,2,1,1,3
7365,5,30,3,3,1,2709.0,1726,0.698,89,0.78,0.637,0,3,2,4,0
7366,1,33,5,4,1,1503.0,879,0.776,77,0.604,0.585,1,3,2,2,0
7367,1,36,5,2,2,9186.0,0,0.658,88,0.76,0.0,1,3,1,3,0
7368,0,46,3,2,2,2165.0,1392,0.734,72,0.946,0.643,0,2,2,4,0
7369,4,36,4,2,3,1438.3,0,0.585,85,0.7,0.0,0,3,2,5,0
7370,1,50,4,4,1,6673.0,2458,0.625,82,0.547,0.368,0,0,2,5,0
7371,3,42,3,1,1,2404.0,1109,0.639,72,0.636,0.461,0,2,1,4,0
7372,3,35,4,3,2,1666.0,0,0.92,38,0.52,0.0,0,2,1,4,0
7373,2,31,3,1,3,8228.0,1935,0.627,68,0.545,0.235,1,2,2,2,0
7374,0,43,4,1,3,3186.0,968,0.696,75,0.63,0.304,0,1,2,4,0
7375,1,41,4,2,2,2596.0,868,0.743,72,0.714,0.334,0,5,1,4,0
7376,3,24,4,2,2,1662.0,613,0.868,31,0.55,0.369,0,3,0,4,0
7377,3,27,6,2,2,2053.0,0,0.866,50,0.562,0.0,0,2,2,4,0
7378,2,25,3,2,1,3193.0,1533,0.936,75,0.786,0.48,0,5,2,5,0
7379,4,41,5,1,2,1927.0,1337,0.667,81,0.653,0.694,0,2,1,4,0
7380,1,27,3,3,3,2821.0,725,0.704,35,0.296,0.257,0,5,1,1,0
7381,4,42,5,4,3,3879.0,1214,0.924,79,0.681,0.313,1,3,1,2,0
7382,2,36,6,2,1,1971.0,922,0.762,84,0.867,0.468,0,6,1,4,0
7383,2,35,3,1,1,1755.0,1058,0.697,90,0.8,0.603,0,2,1,5,0
7384,3,36,4,3,2,2031.0,1720,0.713,32,0.778,0.847,0,2,1,4,0
7385,2,31,5,2,0,2330.0,1584,0.78,71,0.651,0.68,0,2,1,4,0
7386,3,40,6,4,2,1438.3,0,0.714,88,0.833,0.0,0,0,1,4,0
7387,2,51,6,5,3,1438.3,0,0.734,49,0.69,0.0,1,3,0,4,0
7388,1,46,6,3,1,5130.0,2048,0.776,88,0.76,0.399,1,2,1,0,0
7389,2,42,4,1,1,11794.0,1018,0.898,87,0.706,0.086,0,2,1,5,0
7390,1,38,4,3,3,7603.0,744,0.711,42,0.273,0.098,1,6,2,2,0
7391,3,36,1,3,4,3606.0,0,0.37,41,0.519,0.0,0,5,1,1,0
7392,1,36,6,2,1,5153.0,1378,0.744,81,0.723,0.267,0,2,1,4,0
7393,3,36,3,2,1,2500.0,1169,0.638,87,0.812,0.468,0,0,2,4,0
7394,4,33,5,3,2,2654.0,1489,0.668,82,0.673,0.561,1,2,2,1,0
7395,3,25,4,3,2,3611.0,2517,0.537,45,0.552,0.697,0,0,2,4,0
7396,4,42,5,2,3,1882.0,1143,0.638,85,0.889,0.607,0,6,1,5,0
7397,3,36,3,1,2,7421.0,0,0.708,75,0.786,0.0,1,6,2,3,0
7398,4,33,3,2,2,4606.0,1556,0.676,78,0.66,0.338,0,2,2,4,0
7399,0,25,5,3,1,12268.0,1165,0.832,82,0.822,0.095,0,3,0,5,0
7400,2,42,6,1,1,9873.0,1276,0.791,82,0.745,0.129,1,4,1,3,0
7401,3,38,5,1,3,1555.0,1366,0.704,86,0.755,0.878,0,2,2,4,0
7402,2,36,5,3,4,2160.0,0,0.645,56,0.647,0.0,0,2,1,4,0
7403,0,26,5,2,1,3809.0,1521,0.692,69,0.865,0.399,1,6,1,2,0
7404,3,33,3,3,3,5362.0,1984,0.664,87,0.642,0.37,0,3,2,4,0
7405,1,32,4,4,3,1834.0,1416,0.868,79,0.927,0.772,0,2,3,4,0
7406,3,47,4,4,2,2577.0,879,0.74,75,0.744,0.341,0,2,1,4,0
7407,5,36,6,3,2,2721.0,1264,0.796,71,0.972,0.465,1,2,2,2,0
7408,3,40,3,2,2,2925.0,2065,0.692,47,1.474,0.706,0,2,1,4,0
7409,5,39,6,3,2,1545.0,0,0.749,39,0.444,0.0,0,2,3,4,0
7410,2,39,3,3,1,2212.0,0,0.942,55,0.897,0.0,0,2,1,4,0
7411,2,36,3,1,3,13001.0,1482,0.552,55,0.528,0.114,1,3,2,0,0
7412,3,22,3,3,1,2784.0,2378,0.525,57,0.676,0.854,0,5,2,4,0
7413,1,36,4,3,2,2317.0,0,0.734,41,0.519,0.0,1,4,2,2,0
7414,3,36,5,2,0,1867.0,970,0.828,60,1.0,0.52,0,3,3,4,0
7415,0,38,4,3,3,2595.0,2353,0.924,41,0.577,0.907,0,1,2,4,0
7416,2,36,4,3,1,1438.3,0,0.906,77,0.833,0.0,0,0,0,4,0
7417,2,40,6,1,2,1696.0,1177,0.686,84,0.826,0.694,0,2,1,4,0
7418,1,24,3,3,2,2694.0,1576,0.494,57,0.9,0.585,0,2,1,5,0
7419,4,41,3,3,4,2791.0,940,0.813,49,0.441,0.337,0,3,1,4,0
7420,1,36,3,3,1,2146.0,967,0.569,74,0.721,0.451,0,2,2,1,0
7421,0,43,3,3,5,1438.3,0,0.7,47,0.424,0.0,1,5,1,3,0
7422,2,36,6,1,2,1438.3,730,0.921,67,0.914,0.508,0,0,1,5,0
7423,3,38,3,2,2,4269.0,1852,0.682,75,0.63,0.434,0,2,0,1,0
7424,3,38,3,6,1,4195.0,2440,0.889,72,0.714,0.582,0,2,1,1,0
7425,1,38,5,2,2,1832.0,748,0.879,87,0.812,0.408,0,0,1,4,0
7426,2,36,3,2,1,2588.0,1782,0.546,83,0.766,0.689,0,3,1,4,0
7427,0,36,6,1,1,4847.0,1856,0.61,76,0.81,0.383,0,6,2,4,0
7428,4,33,4,1,1,2423.0,429,0.625,80,0.739,0.177,0,0,1,1,0
7429,0,41,6,2,3,7507.0,1697,1.098,71,1.029,0.226,0,5,2,1,0
7430,2,43,5,2,3,5232.0,1923,0.629,93,0.661,0.368,1,0,1,0,0
7431,3,32,5,1,1,1438.3,491,0.494,86,0.593,0.341,0,5,2,5,0
7432,1,43,4,2,2,1828.0,1517,0.661,82,0.577,0.83,0,3,1,5,0
7433,5,43,4,3,2,2557.0,2351,0.807,73,1.147,0.919,0,2,1,5,0
7434,2,33,3,3,1,2283.0,1690,0.874,64,0.488,0.74,0,0,0,4,0
7435,4,25,5,2,3,2684.0,1658,0.669,76,1.0,0.618,0,3,2,4,0
7436,1,31,3,1,3,7234.0,0,0.899,75,1.083,0.0,0,2,1,5,0
7437,2,26,3,2,3,1438.3,743,0.561,80,0.778,0.517,0,0,2,1,0
7438,3,37,4,2,1,2730.0,1303,1.308,76,0.9,0.477,0,2,1,4,0
7439,3,38,4,2,1,2808.0,1720,0.836,81,0.723,0.613,0,3,1,5,0
7440,3,36,6,1,1,6275.0,0,0.79,75,0.786,0.0,0,6,2,4,0
7441,4,39,4,1,3,1438.3,0,0.68,83,1.128,0.0,0,0,3,1,0
7442,4,36,4,2,2,10834.0,0,0.522,51,0.594,0.0,1,2,2,3,0
7443,1,33,5,1,3,1522.0,0,0.783,70,0.489,0.0,0,0,1,4,0
7444,4,39,6,1,1,2845.0,919,0.652,43,1.263,0.323,0,1,2,5,0
7445,2,36,6,2,3,2329.0,1271,0.729,70,0.667,0.546,0,2,1,1,0
7446,1,34,5,1,3,2099.0,1164,0.717,80,0.667,0.555,0,5,2,1,0
7447,2,37,6,1,1,5099.0,958,0.607,73,0.521,0.188,0,5,1,5,0
7448,4,43,3,2,3,3805.0,821,0.807,67,0.811,0.216,0,2,1,5,0
7449,2,32,3,2,1,11438.0,0,0.815,90,0.915,0.0,0,3,1,5,0
7450,3,33,4,3,3,2434.0,1169,0.689,76,0.81,0.48,0,2,2,1,0
7451,3,37,3,2,1,4703.0,1555,0.932,89,0.648,0.331,0,2,2,5,0
7452,5,36,4,3,2,5254.0,2507,0.751,64,0.641,0.477,0,3,1,5,0
7453,5,34,4,2,2,1438.3,491,0.708,84,0.787,0.341,0,1,1,4,0
7454,4,26,5,3,0,2206.0,1110,0.746,92,0.614,0.503,0,2,2,4,0
7455,2,37,6,2,1,3600.0,1904,0.72,75,0.531,0.529,0,0,1,1,0
7456,2,42,3,3,2,7116.0,693,0.759,81,0.841,0.097,1,3,3,2,0
7457,3,28,4,2,1,1788.0,0,1.001,56,0.931,0.0,0,0,1,4,0
7458,0,51,4,1,3,7508.0,2148,0.89,70,0.707,0.286,0,1,1,5,0
7459,5,31,3,3,6,3333.0,1867,0.947,50,0.282,0.56,0,6,1,1,0
7460,2,31,5,1,3,13745.0,0,0.53,61,0.605,0.0,0,2,1,5,0
7461,4,36,2,2,4,5021.0,2517,0.587,40,0.481,0.501,0,2,1,4,0
7462,2,34,3,2,1,4396.0,0,0.592,78,1.053,0.0,1,2,1,1,0
7463,4,30,4,2,2,2558.0,0,0.728,82,0.64,0.0,0,2,2,4,0
7464,0,18,4,2,3,9641.0,0,0.907,75,0.667,0.0,0,0,2,5,0
7465,1,36,3,3,1,12621.0,912,0.64,78,0.56,0.072,0,5,1,5,0
7466,3,36,3,3,4,2313.0,0,0.673,42,0.312,0.0,1,1,1,1,0
7467,3,36,3,1,3,1438.3,1183,0.841,65,0.667,0.822,0,5,1,4,0
7468,4,30,4,3,2,1791.0,1314,0.725,79,0.756,0.734,0,2,0,4,0
7469,3,44,3,3,2,2300.0,1598,0.813,84,0.714,0.695,0,5,2,4,0
7470,3,36,4,2,2,2526.0,2048,0.716,72,0.8,0.811,0,2,1,4,0
7471,4,33,4,3,2,2918.0,0,0.559,54,0.459,0.0,0,2,1,1,0
7472,2,49,4,2,3,6074.0,0,0.697,77,0.674,0.0,0,2,2,5,0
7473,3,37,5,1,2,4995.0,1766,0.76,82,0.864,0.354,1,3,1,2,0
7474,2,17,6,2,1,3323.0,1062,0.729,78,0.773,0.32,1,2,1,1,0
7475,1,48,3,1,3,2464.0,1794,0.682,76,0.9,0.728,0,2,1,4,0
7476,2,18,4,1,3,2730.0,0,0.648,72,0.714,0.0,0,2,3,4,0
7477,1,29,4,3,3,1438.3,966,0.871,81,0.761,0.672,0,0,3,5,0
7478,2,34,2,4,3,4617.0,1035,0.36,35,0.591,0.224,1,0,2,3,0
7479,2,42,6,2,1,8220.0,1015,1.063,77,0.878,0.123,1,2,1,0,0
7480,3,29,4,3,1,5716.0,623,0.673,79,0.881,0.109,0,0,2,4,0
7481,2,36,4,3,0,1635.0,1220,0.565,56,0.931,0.746,0,6,2,4,0
7482,2,46,4,2,3,4259.0,0,0.59,80,0.702,0.0,0,6,2,1,0
7483,4,36,4,3,5,5869.0,0,0.642,41,0.519,0.0,1,3,1,2,0
