,SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,Game_Type,UID_STG,PIE,PER,SALARY
606,2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,21900139,2019-11-10T00:00:00,TOR @ LAL,W,42.23,9.0,25.0,0.36,1.0,8.0,0.125,5.0,8.0,0.625,2.0,9.0,11.0,4.0,3.0,1.0,3.0,2.0,2.0,6.0,24.0,15.0,1,0,Regular Season,2019-2016106127610021900139,15.63981043,16.49865025,2351839.0
607,2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,21900139,2019-11-10T00:00:00,TOR @ LAL,W,15.26666667,4.0,6.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,10.0,6.0,0,0,Regular Season,2019-2016106127610021900139,8.056872038,25.64338428,2500000.0
608,2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,21900139,2019-11-10T00:00:00,TOR @ LAL,W,24.36666667,7.0,11.0,0.636,1.0,4.0,0.25,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,15.0,3.0,0,0,Regular Season,2019-2016106127610021900139,12.32227488,30.19596443,1588231.0
609,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900139,2019-11-10T00:00:00,TOR @ LAL,W,16.98833333,5.0,8.0,0.625,3.0,5.0,0.6,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,13.0,13.0,0,0,Regular Season,2019-2016106127610021900139,14.69194313,35.21410772,898310.0
610,2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,21900121,2019-11-08T00:00:00,TOR @ NOP,W,13.715,1.0,6.0,0.16699999999999998,0.0,1.0,0.0,3.0,4.0,0.75,3.0,5.0,8.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,4.0,0,0,Regular Season,2019-2016106127610021900121,5.381165919,21.50382793,1588231.0
611,2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,21900121,2019-11-08T00:00:00,TOR @ NOP,W,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.0,0,0,Regular Season,2019-2016106127610021900121,0.0,-0.5086597939999999,1588231.0
612,2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,21900121,2019-11-08T00:00:00,TOR @ NOP,W,29.28333333,6.0,10.0,0.6,2.0,4.0,0.5,4.0,5.0,0.8,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,18.0,28.0,0,0,Regular Season,2019-2016106127610021900121,12.55605381,20.49240751,10116576.0
613,2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,21900121,2019-11-08T00:00:00,TOR @ NOP,W,16.2,2.0,5.0,0.4,2.0,5.0,0.4,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,15.0,0,0,Regular Season,2019-2016106127610021900121,8.968609865,22.25697531,34996296.0
614,2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,21900121,2019-11-08T00:00:00,TOR @ NOP,W,29.25,1.0,6.0,0.16699999999999998,1.0,3.0,0.33299999999999996,2.0,2.0,1.0,0.0,7.0,7.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,5.0,17.0,0,0,Regular Season,2019-2016106127610021900121,2.242152466,1.221641026,25595700.0
615,2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,21900121,2019-11-08T00:00:00,TOR @ NOP,W,38.98333333,17.0,28.0,0.607,5.0,10.0,0.5,5.0,5.0,1.0,3.0,7.0,10.0,4.0,4.0,0.0,0.0,0.0,4.0,7.0,44.0,6.0,1,0,Regular Season,2019-2016106127610021900121,33.632287,40.97476699,2351839.0
616,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900121,2019-11-08T00:00:00,TOR @ NOP,W,16.11666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0,0,Regular Season,2019-2016106127610021900121,-0.896860987,-1.498697001,898310.0
617,2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,21900121,2019-11-08T00:00:00,TOR @ NOP,W,29.58333333,7.0,13.0,0.5379999999999999,5.0,7.0,0.7140000000000001,2.0,2.0,1.0,2.0,5.0,7.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,21.0,12.0,0,0,Regular Season,2019-2016106127610021900121,21.07623318,34.28180282,2281800.0
618,2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,21900121,2019-11-08T00:00:00,TOR @ NOP,W,12.31666667,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,-5.0,0,0,Regular Season,2019-2016106127610021900121,-0.448430493,3.812313938,898310.0
619,2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,21900121,2019-11-08T00:00:00,TOR @ NOP,W,36.33333333,3.0,15.0,0.2,3.0,10.0,0.3,3.0,4.0,0.75,0.0,5.0,5.0,11.0,3.0,3.0,0.0,1.0,3.0,3.0,12.0,14.0,1,0,Regular Season,2019-2016106127610021900121,10.76233184,12.84288991,9346153.0
620,2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,21900121,2019-11-08T00:00:00,TOR @ NOP,W,12.31833333,3.0,6.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,9.0,0,0,Regular Season,2019-2016106127610021900121,7.623318386,22.36536328,23271604.0
621,2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,21900106,2019-11-06T00:00:00,TOR vs. SAC,W,18.88333333,2.0,6.0,0.33299999999999996,0.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,3.0,0,0,Regular Season,2019-2016106127610021900106,3.968253968,11.09782877,10116576.0
622,2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,21900106,2019-11-06T00:00:00,TOR vs. SAC,W,24.43333333,4.0,6.0,0.667,1.0,2.0,0.5,3.0,4.0,0.75,1.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,12.0,6.0,0,0,Regular Season,2019-2016106127610021900106,9.126984127,20.540832199999997,25595700.0
623,2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,21900106,2019-11-06T00:00:00,TOR vs. SAC,W,10.98333333,2.0,3.0,0.667,2.0,3.0,0.667,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,-3.0,0,0,Regular Season,2019-2016106127610021900106,7.142857143,36.27660091,898310.0
624,2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,21900106,2019-11-06T00:00:00,TOR vs. SAC,W,5.351666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.0,0,0,Regular Season,2019-2016106127610021900106,0.396825397,10.59352227,1588231.0
625,2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,21900106,2019-11-06T00:00:00,TOR vs. SAC,W,37.03166667,8.0,13.0,0.615,0.0,3.0,0.0,7.0,8.0,0.875,1.0,12.0,13.0,5.0,3.0,2.0,0.0,0.0,1.0,6.0,23.0,9.0,1,0,Regular Season,2019-2016106127610021900106,25.79365079,30.16720825,2351839.0
626,2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,21900106,2019-11-06T00:00:00,TOR vs. SAC,W,35.10166667,3.0,9.0,0.33299999999999996,2.0,3.0,0.667,4.0,4.0,1.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,3.0,12.0,7.0,0,0,Regular Season,2019-2016106127610021900106,10.31746032,14.70821898,9346153.0
627,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900106,2019-11-06T00:00:00,TOR vs. SAC,W,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0,0,Regular Season,2019-2016106127610021900106,-3.174603175,-12.33055935,898310.0
628,2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,21900106,2019-11-06T00:00:00,TOR vs. SAC,W,37.41666667,7.0,10.0,0.7,3.0,4.0,0.75,1.0,3.0,0.33299999999999996,0.0,6.0,6.0,5.0,0.0,0.0,3.0,2.0,3.0,2.0,18.0,7.0,0,0,Regular Season,2019-2016106127610021900106,17.85714286,26.015385300000002,2281800.0
629,2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,21900106,2019-11-06T00:00:00,TOR vs. SAC,W,23.56666667,9.0,16.0,0.563,1.0,4.0,0.25,2.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,21.0,-2.0,0,0,Regular Season,2019-2016106127610021900106,16.66666667,34.85652051,23271604.0
630,2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,21900106,2019-11-06T00:00:00,TOR vs. SAC,W,39.90166667,8.0,15.0,0.5329999999999999,5.0,7.0,0.7140000000000001,3.0,4.0,0.75,0.0,2.0,2.0,6.0,6.0,2.0,0.0,3.0,5.0,5.0,24.0,-6.0,0,0,Regular Season,2019-2016106127610021900106,11.9047619,18.24978906,34996296.0
631,2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,21900082,2019-11-02T00:00:00,TOR @ MIL,L,4.146666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,Regular Season,2019-2016106127610021900082,0.571428571,9.45096463,1588231.0
632,2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,21900082,2019-11-02T00:00:00,TOR @ MIL,L,31.07166667,3.0,5.0,0.6,2.0,4.0,0.5,1.0,2.0,0.5,2.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,9.0,-11.0,0,0,Regular Season,2019-2016106127610021900082,13.71428571,18.60653328,2281800.0
633,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900082,2019-11-02T00:00:00,TOR @ MIL,L,8.716666667,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,0,0,Regular Season,2019-2016106127610021900082,2.857142857,15.75602294,898310.0
634,2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,21900082,2019-11-02T00:00:00,TOR @ MIL,L,8.811666667,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-8.0,0,0,Regular Season,2019-2016106127610021900082,4.571428571,20.92532627,898310.0
635,2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,21900082,2019-11-02T00:00:00,TOR @ MIL,L,33.83666667,4.0,12.0,0.33299999999999996,2.0,6.0,0.33299999999999996,0.0,0.0,0.0,0.0,12.0,12.0,3.0,2.0,0.0,1.0,1.0,5.0,2.0,10.0,-6.0,1,0,Regular Season,2019-2016106127610021900082,12.0,7.674367057,25595700.0
636,2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,21900082,2019-11-02T00:00:00,TOR @ MIL,L,38.03333333,11.0,18.0,0.611,5.0,9.0,0.556,9.0,9.0,1.0,0.0,4.0,4.0,6.0,6.0,0.0,1.0,3.0,2.0,8.0,36.0,-2.0,0,0,Regular Season,2019-2016106127610021900082,36.0,34.1652936,34996296.0
637,2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,21900082,2019-11-02T00:00:00,TOR @ MIL,L,41.28333333,2.0,10.0,0.2,2.0,5.0,0.4,6.0,6.0,1.0,0.0,6.0,6.0,7.0,1.0,0.0,0.0,0.0,5.0,5.0,12.0,-14.0,0,0,Regular Season,2019-2016106127610021900082,12.57142857,10.51509084,9346153.0
638,2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,21900082,2019-11-02T00:00:00,TOR @ MIL,L,22.41666667,3.0,10.0,0.3,0.0,1.0,0.0,5.0,6.0,0.833,1.0,3.0,4.0,1.0,1.0,0.0,4.0,0.0,2.0,4.0,11.0,-5.0,0,0,Regular Season,2019-2016106127610021900082,7.428571429,17.13176208,23271604.0
639,2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,21900082,2019-11-02T00:00:00,TOR @ MIL,L,32.38333333,7.0,19.0,0.368,2.0,6.0,0.33299999999999996,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,1.0,0.0,2.0,6.0,1.0,16.0,5.0,0,0,Regular Season,2019-2016106127610021900082,4.0,8.160216161000001,2351839.0
640,2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,21900082,2019-11-02T00:00:00,TOR @ MIL,L,19.3,1.0,5.0,0.2,1.0,3.0,0.33299999999999996,1.0,2.0,0.5,1.0,4.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,-9.0,0,0,Regular Season,2019-2016106127610021900082,6.285714286,9.069067358,10116576.0
641,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900060,2019-10-30T00:00:00,TOR vs. DET,W,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,Regular Season,2019-2016106127610021900060,0.0,0.0,898310.0
642,2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,21900060,2019-10-30T00:00:00,TOR vs. DET,W,14.76666667,2.0,3.0,0.667,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,11.0,0,0,Regular Season,2019-2016106127610021900060,5.490196077999999,17.20056433,25595700.0
643,2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,21900060,2019-10-30T00:00:00,TOR vs. DET,W,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,Regular Season,2019-2016106127610021900060,0.0,0.0,898310.0
644,2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,21900060,2019-10-30T00:00:00,TOR vs. DET,W,30.28666667,5.0,9.0,0.556,1.0,3.0,0.33299999999999996,2.0,2.0,1.0,0.0,1.0,1.0,11.0,1.0,1.0,0.0,0.0,3.0,1.0,13.0,21.0,1,0,Regular Season,2019-2016106127610021900060,14.11764706,25.18827867,9346153.0
645,2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,21900060,2019-10-30T00:00:00,TOR vs. DET,W,37.79666667,7.0,13.0,0.5379999999999999,2.0,6.0,0.33299999999999996,4.0,5.0,0.8,0.0,5.0,5.0,8.0,2.0,2.0,0.0,0.0,3.0,5.0,20.0,13.0,0,0,Regular Season,2019-2016106127610021900060,18.03921569,24.77631184,34996296.0
646,2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,21900060,2019-10-30T00:00:00,TOR vs. DET,W,30.26666667,13.0,21.0,0.619,3.0,6.0,0.5,1.0,1.0,1.0,0.0,5.0,5.0,5.0,2.0,2.0,0.0,0.0,3.0,4.0,30.0,20.0,0,0,Regular Season,2019-2016106127610021900060,22.74509804,39.67480176,2351839.0
647,2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,21900060,2019-10-30T00:00:00,TOR vs. DET,W,4.066666667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-5.0,0,0,Regular Season,2019-2016106127610021900060,0.0,3.61647541,1588231.0
648,2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,21900060,2019-10-30T00:00:00,TOR vs. DET,W,31.98333333,9.0,15.0,0.6,1.0,2.0,0.5,0.0,0.0,0.0,0.0,6.0,6.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,19.0,7.0,0,0,Regular Season,2019-2016106127610021900060,13.33333333,20.072454399999998,23271604.0
649,2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,21900060,2019-10-30T00:00:00,TOR vs. DET,W,36.68333333,6.0,10.0,0.6,1.0,2.0,0.5,0.0,0.0,0.0,2.0,6.0,8.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,13.0,19.0,0,0,Regular Season,2019-2016106127610021900060,10.19607843,14.32686052,2281800.0
650,2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,21900060,2019-10-30T00:00:00,TOR vs. DET,W,28.65,7.0,10.0,0.7,3.0,5.0,0.6,2.0,3.0,0.667,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,19.0,-4.0,0,0,Regular Season,2019-2016106127610021900060,12.54901961,27.95193717,10116576.0
651,2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,21900044,2019-10-28T00:00:00,TOR vs. ORL,W,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0,Regular Season,2019-2016106127610021900044,3.260869565,24.63568182,1588231.0
652,2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,21900044,2019-10-28T00:00:00,TOR vs. ORL,W,19.675,1.0,7.0,0.14300000000000002,0.0,4.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0,0,Regular Season,2019-2016106127610021900044,-5.434782609,-8.410266836,10116576.0
653,2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,21900044,2019-10-28T00:00:00,TOR vs. ORL,W,21.54166667,3.0,10.0,0.3,1.0,5.0,0.2,2.0,2.0,1.0,1.0,9.0,10.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,9.0,-10.0,0,0,Regular Season,2019-2016106127610021900044,4.891304348,1.545377176,23271604.0
654,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900044,2019-10-28T00:00:00,TOR vs. ORL,W,0.513333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Regular Season,2019-2016106127610021900044,0.0,0.0,898310.0
655,2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,21900044,2019-10-28T00:00:00,TOR vs. ORL,W,35.95333333,9.0,16.0,0.563,1.0,4.0,0.25,5.0,5.0,1.0,1.0,8.0,9.0,3.0,3.0,0.0,0.0,0.0,5.0,3.0,24.0,9.0,0,0,Regular Season,2019-2016106127610021900044,22.2826087,22.19983312,2351839.0
656,2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,21900044,2019-10-28T00:00:00,TOR vs. ORL,W,38.18333333,7.0,18.0,0.389,3.0,11.0,0.273,9.0,10.0,0.9,1.0,4.0,5.0,6.0,2.0,0.0,0.0,0.0,2.0,7.0,26.0,13.0,0,0,Regular Season,2019-2016106127610021900044,22.2826087,23.33486687,34996296.0
657,2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,21900044,2019-10-28T00:00:00,TOR vs. ORL,W,38.66666667,3.0,14.0,0.214,1.0,7.0,0.14300000000000002,7.0,7.0,1.0,0.0,5.0,5.0,6.0,3.0,2.0,0.0,1.0,0.0,4.0,14.0,8.0,0,0,Regular Season,2019-2016106127610021900044,14.13043478,11.22444828,9346153.0
658,2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,21900044,2019-10-28T00:00:00,TOR vs. ORL,W,38.18666667,5.0,11.0,0.455,2.0,4.0,0.5,0.0,0.0,0.0,0.0,8.0,8.0,2.0,0.0,5.0,2.0,3.0,2.0,1.0,12.0,8.0,0,0,Regular Season,2019-2016106127610021900044,21.73913043,20.90915677,2281800.0
659,2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,21900044,2019-10-28T00:00:00,TOR vs. ORL,W,25.93333333,4.0,7.0,0.5710000000000001,2.0,3.0,0.667,0.0,0.0,0.0,2.0,8.0,10.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,10.0,16.0,1,0,Regular Season,2019-2016106127610021900044,10.86956522,13.4625964,25595700.0
660,2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,21900031,2019-10-26T00:00:00,TOR @ CHI,W,28.08333333,7.0,15.0,0.467,1.0,5.0,0.2,4.0,4.0,1.0,1.0,5.0,6.0,4.0,4.0,1.0,0.0,0.0,5.0,2.0,19.0,22.0,0,0,Regular Season,2019-2016106127610021900031,11.16071429,18.9029911,2351839.0
661,2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,21900031,2019-10-26T00:00:00,TOR @ CHI,W,30.58333333,5.0,14.0,0.35700000000000004,3.0,8.0,0.375,3.0,3.0,1.0,0.0,4.0,4.0,6.0,3.0,1.0,0.0,0.0,3.0,6.0,16.0,28.0,0,0,Regular Season,2019-2016106127610021900031,10.71428571,15.70201635,9346153.0
662,2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,21900031,2019-10-26T00:00:00,TOR @ CHI,W,20.85,8.0,12.0,0.667,1.0,2.0,0.5,1.0,1.0,1.0,2.0,5.0,7.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,18.0,-4.0,0,0,Regular Season,2019-2016106127610021900031,14.73214286,35.45760192,23271604.0
663,2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,21900031,2019-10-26T00:00:00,TOR @ CHI,W,4.566666667,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0,0,Regular Season,2019-2016106127610021900031,1.339285714,25.33708029,1588231.0
664,2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,21900031,2019-10-26T00:00:00,TOR @ CHI,W,34.41666667,4.0,11.0,0.364,3.0,9.0,0.33299999999999996,0.0,0.0,0.0,0.0,7.0,7.0,8.0,2.0,1.0,1.0,1.0,2.0,7.0,11.0,6.0,0,0,Regular Season,2019-2016106127610021900031,14.73214286,16.15179661,34996296.0
665,2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,21900031,2019-10-26T00:00:00,TOR @ CHI,W,25.53333333,7.0,11.0,0.636,3.0,6.0,0.5,0.0,0.0,0.0,2.0,4.0,6.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,17.0,25.0,0,0,Regular Season,2019-2016106127610021900031,18.75,37.05074413,2281800.0
666,2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,21900031,2019-10-26T00:00:00,TOR @ CHI,W,19.95,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,18.0,0,0,Regular Season,2019-2016106127610021900031,5.3571428569999995,12.32666667,898310.0
667,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900031,2019-10-26T00:00:00,TOR @ CHI,W,11.98333333,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,-6.0,0,0,Regular Season,2019-2016106127610021900031,5.803571429,19.17529903,898310.0
668,2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,21900031,2019-10-26T00:00:00,TOR @ CHI,W,23.16666667,1.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,2.0,8.0,10.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,26.0,0,0,Regular Season,2019-2016106127610021900031,12.05357143,19.95966906,25595700.0
669,2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,21900031,2019-10-26T00:00:00,TOR @ CHI,W,4.566666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0,Regular Season,2019-2016106127610021900031,0.892857143,-2.680948905,1588231.0
670,2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,21900031,2019-10-26T00:00:00,TOR @ CHI,W,3.983333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,Regular Season,2019-2016106127610021900031,-0.892857143,2.4050209209999998,2500000.0
671,2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,21900031,2019-10-26T00:00:00,TOR @ CHI,W,27.56666667,3.0,9.0,0.33299999999999996,1.0,5.0,0.2,0.0,0.0,0.0,1.0,5.0,6.0,3.0,4.0,3.0,0.0,1.0,1.0,0.0,7.0,7.0,0,0,Regular Season,2019-2016106127610021900031,6.696428571,7.981813785,10116576.0
672,2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,21900017,2019-10-25T00:00:00,TOR @ BOS,L,8.85,1.0,4.0,0.25,1.0,3.0,0.33299999999999996,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,0,0,Regular Season,2019-2016106127610021900017,-1.226993865,-0.227231638,898310.0
673,2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,21900017,2019-10-25T00:00:00,TOR @ BOS,L,24.23833333,5.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,0.5,0.0,8.0,8.0,1.0,2.0,0.0,3.0,0.0,3.0,4.0,13.0,-10.0,0,0,Regular Season,2019-2016106127610021900017,20.24539877,26.62732586,23271604.0
674,2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,21900017,2019-10-25T00:00:00,TOR @ BOS,L,35.68333333,11.0,22.0,0.5,5.0,7.0,0.7140000000000001,6.0,6.0,1.0,2.0,6.0,8.0,2.0,5.0,0.0,0.0,1.0,2.0,5.0,33.0,-2.0,0,0,Regular Season,2019-2016106127610021900017,29.44785276,27.629649699999998,2351839.0
